text,label
i will write anything if i feel passionate about it or at the very least if it genuinely interests me,1
i i have all the predictable feelings loki is that guy i know from many many other fandoms im not impressed with me for my loki feelings,5
i feel on the verge of tears from weariness i look at your sweet face and cant help but tenderly kiss your cheeks,2
i often feel overwhelmed with all of the office and administration work required of the teacher,4
i feel like there must be more to life than this and i m afraid there isn t,4
i still feel amazed by its beauty diversity and joie de vivre,5
i still feel very emo but its now a bouncy butterflies in my tummy everythings gonna be ok kinda email rather than a feeling shitty emo so,1
im feeling overwhelmed by college with everything else that had happened this semester,4
i don t feel particularly inspired,1
i feel like learning not to judge people is the most important thing we can take away from this reading,1
i think it is common to feel helpless at times like this,0
i am not that organised but i am feeling smug that i have at last managed to list a couple of fathers day cards in my etsy and folksy shops,1
i actually went into pilates yesterday feeling somewhat remorseful for the shoes i wore that day shoes i often refer to as stinky feet katie shoes,0
i dint use all purpose flour as i was feeling guilty for not having healthy breakfast,0
we had come back from a programme and we were all three girls staying over at another girls placce one of them started passing very nasty and outright bitchy remarks at me it was brought on by a male colleagues compliments to me,3
i feel fine which is good enough on a sunday evening,1
